listing_id,listing_name,listing_type,room_type,cover_photo_url,photos_count,host_id,host_name,cohost_ids,cohost_names,superhost,latitude,longitude,guests,bedrooms,beds,baths,registration,amenities,instant_book,professional_management,min_nights,cancellation_policy,currency,cleaning_fee,extra_guest_fee,num_reviews,rating_overall,rating_accuracy,rating_checkin,rating_cleanliness,rating_communication,rating_location,rating_value,ttm_revenue,ttm_revenue_native,ttm_avg_rate,ttm_avg_rate_native,ttm_occupancy,ttm_adjusted_occupancy,ttm_revpar,ttm_revpar_native,ttm_adjusted_revpar,ttm_adjusted_revpar_native,ttm_reserved_days,ttm_blocked_days,ttm_available_days,ttm_total_days,l90d_revenue,l90d_revenue_native,l90d_avg_rate,l90d_avg_rate_native,l90d_occupancy,l90d_adjusted_occupancy,l90d_revpar,l90d_revpar_native,l90d_adjusted_revpar,l90d_adjusted_revpar_native,l90d_reserved_days,l90d_blocked_days,l90d_available_days,l90d_total_days
1152276263243399729,Cozy Studio Apartment B203,Entire condo,entire_home,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTE1MjI3NjI2MzI0MzM5OTcyOQ%3D%3D/original/deb6bfe4-c6d7-4c29-a5e8-d67eea1cb693.jpeg,12,572499653,Kery,"","",false,18.5874,-68.3968,2,1,1,1.0,false,"Hair dryer,Shampoo,Body soap,Hot water,Shower gel,Washer,Dryer,Essentials,Hangers,Bed linens,Extra pillows and blankets,Room-darkening shades,Iron,Drying rack for clothing,Clothing storage,TV,Pack ’n play/Travel crib,Air conditioning,Ceiling fan,Exterior security cameras on property,Smoke alarm,Fire extinguisher,Wifi,Kitchen,Microwave,Cooking basics,Dishes and silverware,Mini fridge,Stove,Coffee maker,Wine glasses,Toaster,Blender,Dining table,Coffee,Private entrance,Free parking on premises,Free street parking,Luggage dropoff allowed,Long term stays allowed",,false,,Flexible,DOP,10,0,91,4.62,4.8,4.8,4.7,4.7,4.4,4.6,999.0,58862.0,25.5,1503.5,0.104,0.105,2.7,156.4,2.7,158.2,38,4,327,365,999.0,58862.0,25.7,1513.0,0.422,0.442,10.8,634.4,11.3,663.9,38,4,52,90
1153238764359450060,"Discover Paradise at Cana Pearl, Punta Cana",Entire home,entire_home,https://a0.muscache.com/im/pictures/hosting/Hosting-1153238764359450060/original/a01e1a5a-7ad6-4420-81e1-13516eb6a5d4.jpeg,30,90115788,Dulce,"","",false,18.6765,-68.4413,2,1,1,1.0,false,"Hair dryer,Cleaning products,Shampoo,Conditioner,Body soap,Hot water,Shower gel,Washer,Dryer,Essentials,Hangers,Bed linens,Extra pillows and blankets,Room-darkening shades,Iron,Clothing storage,Children’s dinnerware,Window guards,Outlet covers,Air conditioning,Heating,Smoke alarm,Carbon monoxide alarm,Fire extinguisher,Wifi,Dedicated workspace,Pocket wifi,Kitchen,Refrigerator,Cooking basics,Dishes and silverware,Freezer,Oven,Coffee maker,Wine glasses,Dining table,Coffee,Lake access,Private entrance,Resort access,Patio or balcony,Backyard,Free parking on premises,Pool,Smoking allowed,Long term stays allowed",,false,,Moderate,DOP,50,0,4,4.25,4.2,4.2,5.0,4.5,4.2,4.2,4739.0,279286.0,114.6,6854.9,0.11,0.0,12.3,724.8,0.0,0.0,40,0,325,365,1688.0,99456.0,111.0,6542.6,0.156,0.0,17.1,1006.9,0.0,0.0,14,0,76,90
1156400102670481581,Cozy Studio Apartment A301,Entire condo,entire_home,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTE0MDU0MzUyMTQ5OTgwMTA1OQ%3D%3D/original/f4749880-b1eb-4185-9cb7-decd615a2682.jpeg,12,572499653,Kery,"","",false,18.5874,-68.3968,2,1,1,1.0,false,"Hair dryer,Shampoo,Body soap,Hot water,Shower gel,Washer,Dryer,Essentials,Hangers,Bed linens,Extra pillows and blankets,Room-darkening shades,Iron,Drying rack for clothing,Clothing storage,TV,Pack ’n play/Travel crib,Air conditioning,Ceiling fan,Exterior security cameras on property,Smoke alarm,Fire extinguisher,Wifi,Kitchen,Microwave,Cooking basics,Dishes and silverware,Mini fridge,Stove,Coffee maker,Wine glasses,Toaster,Blender,Dining table,Coffee,Private entrance,Free parking on premises,Free street parking,Luggage dropoff allowed,Long term stays allowed",,false,,Flexible,DOP,10,0,60,4.45,4.6,4.6,4.7,4.6,4.3,4.6,713.0,42015.0,28.3,1666.8,0.063,0.0,1.9,110.3,0.0,0.0,23,0,342,365,713.0,42015.0,28.1,1655.2,0.256,0.0,7.6,447.2,0.0,0.0,23,0,67,90
1157415265360173192,Tropical Escape • Big Pool + Beach Club Access,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTE1NzQxNTI2NTM2MDE3MzE5Mg%3D%3D/original/74ce65bb-35cb-45dd-bd59-8a49015a044d.jpeg,78,476070354,Juan,"","",false,18.7335,-68.4851,2,1,1,1.0,false,"Hair dryer,Cleaning products,Shampoo,Conditioner,Body soap,Hot water,Shower gel,Washer,Dryer,Hangers,Bed linens,Extra pillows and blankets,Room-darkening shades,Iron,Drying rack for clothing,Clothing storage,TV,Exercise equipment,Air conditioning,Ceiling fan,Heating,Smoke alarm,Fire extinguisher,Wifi,Dedicated workspace,Kitchen,Refrigerator,Microwave,Cooking basics,Dishes and silverware,Freezer,Stove,Oven,Coffee maker,Wine glasses,Toaster,Blender,Rice maker,Dining table,Coffee,Beach access,Private entrance,Resort access,Patio or balcony,Outdoor furniture,Sun loungers,Free parking on premises,Pool,Elevator,Gym,Pets allowed,Long term stays allowed",,false,,Moderate,DOP,45,0,2,,,,,,,,1529.0,90086.0,91.0,5446.7,0.041,0.045,3.9,232.3,4.3,252.3,15,29,350,365,0.0,0.0,84.8,4993.7,0.0,0.0,0.0,0.0,0.0,0.0,0,29,90,90
1158245537867306917,Luxury two bedroom stay in Hard Rock Cana Bay,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/miso/Hosting-1158245537867306917/original/cc40f569-76e8-418a-ab79-ad1a5df1b3a1.jpeg,21,557158600,Karen,55197823,Natacha,true,18.7337,-68.4851,5,2,4,2.0,false,"Hot water,Washer,Dryer,Bed linens,Room-darkening shades,Clothing storage,TV,Air conditioning,Portable fans,Exterior security cameras on property,Smoke alarm,Fire extinguisher,Wifi,Dedicated workspace,Kitchen,Refrigerator,Cooking basics,Dishes and silverware,Freezer,Stove,Oven,Coffee maker,Wine glasses,Toaster,Dining table,Beach access,Free parking on premises,Pool,Elevator",,false,,Firm,DOP,45,0,31,4.9,5.0,4.9,5.0,4.9,4.9,4.9,2524.0,148704.0,119.2,7023.5,0.055,0.055,6.5,385.6,6.6,386.7,20,1,345,365,2524.0,148704.0,119.1,7019.6,0.222,0.225,26.5,1563.9,26.8,1581.5,20,1,70,90
1161532920819324281,Cozy Studio Apartment B105,Entire condo,entire_home,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTE0MDU0MzUyMTQ5OTgwMTA1OQ%3D%3D/original/f4749880-b1eb-4185-9cb7-decd615a2682.jpeg,12,572499653,Kery,"","",false,18.5874,-68.3968,2,1,1,1.0,false,"Hair dryer,Shampoo,Body soap,Hot water,Shower gel,Washer,Dryer,Essentials,Hangers,Bed linens,Extra pillows and blankets,Room-darkening shades,Iron,Drying rack for clothing,Clothing storage,TV,Pack ’n play/Travel crib,Air conditioning,Ceiling fan,Exterior security cameras on property,Smoke alarm,Fire extinguisher,Wifi,Kitchen,Microwave,Cooking basics,Dishes and silverware,Mini fridge,Stove,Coffee maker,Wine glasses,Toaster,Blender,Dining table,Coffee,Private entrance,Free parking on premises,Free street parking,Luggage dropoff allowed,Long term stays allowed",,false,,Flexible,DOP,10,0,39,4.54,4.7,4.7,4.7,4.4,4.4,4.7,824.0,48556.0,28.0,1650.4,0.071,0.0,2.1,121.7,0.0,0.0,26,0,339,365,824.0,48556.0,27.8,1637.5,0.289,0.0,8.4,493.7,0.0,0.0,26,0,64,90
1161892239254910005,Free Transportation-Guide-5mins CocoBongo- Pool Peace,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTE2MTg5MjIzOTI1NDkxMDAwNQ==/original/737393ff-5ce8-4168-a4de-fa273c735430.jpeg,18,578935605,Franchesca,"","",true,18.6375,-68.3953,2,1,1,1.0,false,"Hair dryer,Cleaning products,Shampoo,Conditioner,Body soap,Outdoor shower,Hot water,Shower gel,Hangers,Bed linens,Extra pillows and blankets,Room-darkening shades,Iron,Clothing storage,TV,Exercise equipment,Air conditioning,Exterior security cameras on property,First aid kit,Wifi,Dedicated workspace,Refrigerator,Microwave,Cooking basics,Dishes and silverware,Freezer,Stove,Oven,Coffee maker,Wine glasses,Trash compactor,Coffee,Private entrance,Laundromat nearby,Patio or balcony,Outdoor furniture,Outdoor dining area,Sun loungers,Free parking on premises,Pool,Elevator,Gym,Long term stays allowed",,false,,Flexible,DOP,25,0,70,4.93,4.9,4.9,4.9,5.0,4.8,4.9,3682.0,216938.0,85.6,5046.2,0.112,0.0,9.6,566.1,0.0,0.0,41,0,324,365,3682.0,216938.0,85.1,5012.7,0.456,0.0,39.0,2295.9,0.0,0.0,41,0,49,90
1166806830201230586,House in Punta Cana,Entire home,entire_home,https://a0.muscache.com/im/pictures/hosting/Hosting-1166806830201230586/original/488f1add-97dc-4c35-a9c0-8074ad1ed41f.jpeg,14,567206630,Israel,"","",false,18.6224,-68.4114,6,3,3,3.0,false,"Hot water,Washer,TV,Air conditioning,Kitchen,Free parking on premises,Pool,Hot tub",,false,,Flexible,DOP,40,15,5,4.2,4.4,4.8,4.2,4.4,5.0,4.4,2066.0,121724.0,206.0,12136.0,0.027,0.0,5.7,333.5,0.0,0.0,10,0,355,365,2066.0,121724.0,206.1,12145.0,0.111,0.0,23.0,1352.5,0.0,0.0,10,0,80,90
1172107896863353276,Cozy apartment close to everything.,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/hosting/Hosting-1172107896863353276/original/5489cefd-8baf-447a-a168-3274746b17dd.jpeg,42,565210390,Rafael,"","",true,18.5996,-68.4139,5,2,2,2.0,false,"Hair dryer,Body soap,Hot water,Shower gel,Washer,Dryer,Hangers,Bed linens,Extra pillows and blankets,Iron,Drying rack for clothing,Clothing storage,TV,Air conditioning,Portable fans,Exterior security cameras on property,Smoke alarm,Carbon monoxide alarm,Fire extinguisher,First aid kit,Wifi,Dedicated workspace,Kitchen,Refrigerator,Cooking basics,Dishes and silverware,Freezer,Stove,Coffee maker,Wine glasses,Blender,Coffee,Beach access,Patio or balcony,Outdoor dining area,Sun loungers,Free parking on premises,Free street parking,Pool,Elevator,Smoking allowed,Long term stays allowed",,false,,Flexible,DOP,20,0,71,4.8,4.8,4.8,4.8,5.0,4.8,4.8,1451.0,85487.0,49.0,2884.6,0.074,0.0,3.6,211.6,0.0,0.0,27,0,338,365,1451.0,85487.0,48.8,2874.6,0.3,0.0,14.6,858.2,0.0,0.0,27,0,63,90
1172378131249270571,Resort Hotel Room* With Private Beach Dream,Private room in resort,private_room,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTE3MjM3ODEzMTI0OTI3MDU3MQ%3D%3D/original/47b5d7bd-3485-49cb-b8f2-9dff0ba46f02.jpeg,85,581682514,Hotel NEON,476351750,The Playa Palmera Resort,false,18.8144,-68.5905,2,1,1,1.0,false,"Hair dryer,Shampoo,Body soap,Hot water,Shower gel,Hangers,Bed linens,Room-darkening shades,Clothing storage,TV,Crib,Air conditioning,Heating,Smoke alarm,Fire extinguisher,Wifi,Cooking basics,Beach access,Sun loungers,Free parking on premises,Pool",,false,,Flexible,DOP,0,0,7,3.71,3.9,3.6,3.9,4.4,4.6,4.3,1780.0,104876.0,86.1,5073.8,0.052,0.053,4.9,287.3,4.9,291.3,19,5,346,365,1780.0,104876.0,89.6,5281.1,0.211,0.224,19.8,1165.3,20.9,1233.8,19,5,71,90
1172603012822159793,Resort Hotel with Private Beach,Room in hotel,private_room,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTE3MjYwMzAxMjgyMjE1OTc5Mw%3D%3D/original/cbc2388d-a9f9-4df5-8d72-e938386bb0bf.jpeg,74,581682514,Hotel NEON,476351750,The Playa Palmera Resort,false,18.8145,-68.5906,2,1,1,1.0,false,"Hair dryer,Hangers,Bed linens,Room-darkening shades,Clothing storage,TV,Crib,Air conditioning,Heating,Smoke alarm,Fire extinguisher,Wifi,Cooking basics,Beach access,Free parking on premises,Pool",,false,,Flexible,DOP,0,0,25,4.36,4.3,4.6,4.1,4.7,4.3,4.4,994.0,58564.0,86.6,5101.9,0.03,0.0,2.7,160.4,0.0,0.0,11,0,354,365,994.0,58564.0,90.4,5326.9,0.122,0.0,11.0,650.7,0.0,0.0,11,0,79,90
1172610206175387441,Resort Hotel Room with Private Beach Dream,Room in hotel,private_room,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTE3MjYxMDIwNjE3NTM4NzQ0MQ==/original/2f9e1e50-cd9b-405d-8305-9e4e8f6f9e93.jpeg,141,581682514,Hotel NEON,476351750,The Playa Palmera Resort,false,18.8143,-68.5904,2,1,1,1.0,false,"Hair dryer,Shampoo,Body soap,Hot water,Shower gel,Hangers,Bed linens,Room-darkening shades,TV,Crib,Air conditioning,Heating,Smoke alarm,Fire extinguisher,Wifi,Cooking basics,Beach access,Free parking on premises,Pool",,false,,Flexible,DOP,0,0,24,4.42,4.3,4.8,4.2,4.5,4.2,4.4,1227.0,72292.0,87.3,5143.5,0.036,0.0,3.4,198.1,0.0,0.0,13,0,352,365,1227.0,72292.0,90.9,5353.7,0.144,0.0,13.6,803.2,0.0,0.0,13,0,77,90
1172615765815071371,Resort Hotel with Private Beach Dream,Room in hotel,private_room,https://a0.muscache.com/im/pictures/hosting/Hosting-1172615765815071371/original/03f02094-aafb-41f9-85a6-9d273d938b21.jpeg,170,581682514,Hotel NEON,476351750,The Playa Palmera Resort,false,18.8142,-68.5905,2,1,1,1.0,false,"Hair dryer,Shampoo,Body soap,Hot water,Shower gel,Hangers,Bed linens,Room-darkening shades,Clothing storage,TV,Crib,Air conditioning,Heating,Smoke alarm,Fire extinguisher,Wifi,Cooking basics,Beach access,Resort access,Sun loungers,Free parking on premises,Pool",,false,,Flexible,DOP,0,0,18,4.22,4.4,4.6,4.3,4.2,4.3,4.4,1253.0,73825.0,88.0,5186.8,0.036,0.036,3.4,202.3,3.5,203.9,13,3,352,365,1253.0,73825.0,91.8,5411.4,0.144,0.149,13.9,820.3,14.4,848.6,13,3,77,90
1172617420833250892,Resort Hotel with Private Beach*,Room in hotel,private_room,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTE3MjYxNzQyMDgzMzI1MDg5Mg%3D%3D/original/53ab121a-c2cb-4681-89eb-d75f7943acf1.jpeg,169,581682514,Hotel NEON,476351750,The Playa Palmera Resort,false,18.8142,-68.5904,2,1,1,1.0,false,"Hair dryer,Shampoo,Body soap,Hot water,Shower gel,Hangers,Bed linens,Room-darkening shades,Clothing storage,TV,Crib,Air conditioning,Heating,Smoke alarm,Fire extinguisher,Wifi,Cooking basics,Beach access,Free parking on premises,Pool",,false,,Flexible,DOP,0,0,4,4.5,4.5,4.8,4.8,4.8,4.8,4.8,1144.0,67401.0,84.3,4967.0,0.036,0.0,3.1,184.7,0.0,0.0,13,0,352,365,1144.0,67401.0,87.9,5178.3,0.144,0.0,12.7,748.9,0.0,0.0,13,0,77,90
1172619041640101025,Resort Hotel *Private Beach*Pool Club,Room in hotel,private_room,https://a0.muscache.com/im/pictures/miso/Hosting-1172378131249270571/original/e6f1d6a1-6e52-437e-a882-7617ef8edc5b.jpeg,193,581682514,Hotel NEON,476351750,The Playa Palmera Resort,false,18.8147,-68.5899,2,1,1,1.0,false,"Hair dryer,Shampoo,Body soap,Hot water,Shower gel,Hangers,Bed linens,Room-darkening shades,Clothing storage,TV,Crib,Air conditioning,Heating,Smoke alarm,Fire extinguisher,Wifi,Cooking basics,Beach access,Free parking on premises,Pool",,false,,Flexible,DOP,0,0,28,4.25,4.3,4.7,4.1,4.5,4.7,4.3,1212.0,71408.0,87.3,5143.5,0.036,0.0,3.3,195.6,0.0,0.0,13,0,352,365,1212.0,71408.0,90.9,5353.7,0.144,0.0,13.5,793.4,0.0,0.0,13,0,77,90
1173224602760092977,Resort Hotel *Private Beach Dream *Pool Club,Room in hotel,private_room,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTE3MzIyNDYwMjc2MDA5Mjk3Nw%3D%3D/original/93c2aa9b-c249-42d9-b7d2-bc7e91a2517b.jpeg,171,581682514,Hotel NEON,476351750,The Playa Palmera Resort,false,18.8141,-68.5903,2,1,2,1.0,false,"Hair dryer,Shampoo,Body soap,Hot water,Shower gel,Hangers,Bed linens,Room-darkening shades,Iron,Clothing storage,TV,Crib,Air conditioning,Heating,Smoke alarm,Fire extinguisher,Wifi,Cooking basics,Beach access,Resort access,Free parking on premises,Pool",,false,,Flexible,DOP,0,0,16,4.63,4.5,4.8,4.3,4.6,4.8,4.5,1181.0,69584.0,88.4,5208.1,0.036,0.0,3.2,190.6,0.0,0.0,13,0,352,365,1181.0,69584.0,91.7,5404.2,0.144,0.0,13.1,773.2,0.0,0.0,13,0,77,90
1173241411042020140,Resort Hotel with Private Beach Dream,Room in hotel,private_room,https://a0.muscache.com/im/pictures/miso/Hosting-1173241411042020140/original/4818b18b-beb0-4e21-8320-7229dc916c63.jpeg,71,581682514,Hotel NEON,476351750,The Playa Palmera Resort,false,18.8147,-68.5899,2,1,2,1.0,false,"Hair dryer,TV,Crib,Air conditioning,Heating,Wifi,Cooking basics,Beach access,Free parking on premises,Pool",,false,,Flexible,DOP,0,0,5,4.0,4.0,4.2,4.6,4.0,4.8,5.0,1384.0,81544.0,88.1,5193.2,0.041,0.0,3.8,223.4,0.0,0.0,15,0,350,365,1384.0,81544.0,91.5,5393.7,0.167,0.0,15.4,906.0,0.0,0.0,15,0,75,90
1173261185439571731,Resort Hotel Room*Private Beach*Pool Club,Room in hotel,private_room,https://a0.muscache.com/im/pictures/miso/Hosting-1173241411042020140/original/2e645634-e4f7-48da-9326-6a1715d055e0.jpeg,173,581682514,Hotel NEON,476351750,The Playa Palmera Resort,false,18.8151,-68.5898,2,1,2,1.0,false,"Hair dryer,Shampoo,Body soap,Hot water,Shower gel,Hangers,Bed linens,Room-darkening shades,Clothing storage,TV,Crib,Air conditioning,Heating,Wifi,Cooking basics,Beach access,Free parking on premises,Pool",,false,,Flexible,DOP,0,0,9,3.89,4.1,4.8,4.2,4.6,4.2,3.9,948.0,55854.0,85.5,5039.7,0.027,0.027,2.6,153.0,2.6,153.4,10,1,355,365,948.0,55854.0,88.7,5228.6,0.111,0.112,10.5,620.6,10.7,627.6,10,1,80,90
1174010500187128368,"Luxury Swim-Up, Private Beach Romantic Paradise",Entire condo,entire_home,https://a0.muscache.com/im/pictures/hosting/Hosting-1174010500187128368/original/93e86845-22b5-47a2-9ff1-55751a08c813.jpeg,25,83780203,Angeline,156670650,Alberto,false,18.7047,-68.4510,3,1,2,1.0,false,"Pool,Hair dryer,Cleaning products,Shampoo,Conditioner,Body soap,Hot water,Shower gel,Washer,Essentials,Hangers,Bed linens,Extra pillows and blankets,Room-darkening shades,Iron,Clothing storage,TV,Outdoor playground,Air conditioning,Ceiling fan,Heating,Exterior security cameras on property,Smoke alarm,Carbon monoxide alarm,Fire extinguisher,First aid kit,Wifi,Dedicated workspace,Kitchen,Refrigerator,Microwave,Cooking basics,Dishes and silverware,Freezer,Stove,Oven,Coffee maker,Wine glasses,Toaster,Dining table,Beach access,Private entrance,Laundromat nearby,Backyard,Outdoor dining area,Sun loungers,Free parking on premises,Pool,Pets allowed,Long term stays allowed",,false,,Flexible,DOP,45,0,15,4.67,4.9,4.8,4.9,5.0,4.3,4.8,2439.0,143711.0,83.9,5012.7,0.077,0.085,5.9,350.2,6.6,389.6,28,37,337,365,615.0,36234.0,89.3,5260.2,0.067,0.113,5.8,343.7,9.9,583.6,6,37,84,90
1174127285674757685,"Fresh and Cozy 3-Bedroom Nest
Palmeras Residences",Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/hosting/Hosting-1174127285674757685/original/c3e9180e-3039-499d-8eca-7e0987b0fd2c.jpeg,64,578092302,JMax,"","",true,18.5978,-68.3930,6,3,3,2.0,false,"Hair dryer,Cleaning products,Shampoo,Conditioner,Body soap,Outdoor shower,Hot water,Shower gel,Washer,Dryer,Essentials,Hangers,Bed linens,Extra pillows and blankets,Room-darkening shades,Iron,Clothing storage,TV,Exercise equipment,Life size games,Children’s books and toys,Board games,Exterior security cameras on property,Smoke alarm,Carbon monoxide alarm,Fire extinguisher,First aid kit,Wifi,Kitchen,Refrigerator,Microwave,Cooking basics,Dishes and silverware,Freezer,Stove,Oven,Coffee maker,Wine glasses,Toaster,Blender,Dining table,Coffee,Private entrance,Patio or balcony,Outdoor furniture,Outdoor dining area,Outdoor kitchen,Sun loungers,Free parking on premises,Pool,Elevator,Gym,Pets allowed",,false,,Firm,DOP,20,0,39,4.95,5.0,5.0,5.0,5.0,4.8,5.0,4580.0,269844.0,110.7,6523.9,0.11,0.0,12.1,713.5,0.0,0.0,40,0,325,365,4580.0,269844.0,110.4,6506.6,0.444,0.0,49.1,2893.6,0.0,0.0,40,0,50,90
1175716326815555336,Apartment in Punta Cana,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/hosting/Hosting-1175716326815555336/original/9f73c507-051a-4d98-8f04-41fcd63a4658.jpeg,28,582577148,Israel,590984893,Hector,false,18.6123,-68.4103,4,2,2,2.0,false,"Air conditioning,Wifi,Cleaning products,Body soap,Outdoor shower,Hot water,Shower gel,Washer,Hangers,Bed linens,Extra pillows and blankets,Room-darkening shades,Iron,Drying rack for clothing,Clothing storage,TV,Exercise equipment,Changing table,Air conditioning,Ceiling fan,Exterior security cameras on property,Fire extinguisher,Wifi,Dedicated workspace,Pocket wifi,Kitchen,Refrigerator,Microwave,Cooking basics,Dishes and silverware,Freezer,Stove,Oven,Coffee maker,Wine glasses,Toaster,Baking sheet,Blender,Dining table,Coffee,Beach access,Private entrance,Laundromat nearby,Patio or balcony,Free parking on premises,Pool,Gym,Smoking allowed,Long term stays allowed,Cleaning before checkout",,false,,Moderate,DOP,0,10,160,4.73,4.8,4.9,4.8,4.9,4.8,4.8,1277.0,75238.0,62.3,3671.1,0.058,0.0,3.5,206.1,0.0,0.0,21,0,344,365,1277.0,75238.0,61.9,3649.1,0.233,0.0,14.2,836.0,0.0,0.0,21,0,69,90
1176184940378009590,Bavaro Big Villa Pool & Beach,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/miso/Hosting-1176184940378009590/original/0a64c574-e67d-4f89-b3cd-acb195a51667.jpeg,18,582712365,Ororo,"","",false,18.6655,-68.4173,6,2,3,2.5,false,"Hair dryer,Cleaning products,Shampoo,Conditioner,Body soap,Hot water,Shower gel,Washer,Dryer,Essentials,Hangers,Bed linens,Extra pillows and blankets,Room-darkening shades,Iron,Drying rack for clothing,Clothing storage,TV,Sound system,Air conditioning,Ceiling fan,Portable fans,Exterior security cameras on property,First aid kit,Wifi,Dedicated workspace,Kitchen,Refrigerator,Microwave,Cooking basics,Dishes and silverware,Freezer,Stove,Oven,Hot water kettle,Coffee maker,Wine glasses,Toaster,Baking sheet,Blender,Trash compactor,Dining table,Coffee,Beach access,Private entrance,Resort access,Patio or balcony,Backyard,Outdoor furniture,Outdoor dining area,Free parking on premises,Pool",,false,,Flexible,DOP,0,0,5,4.6,4.4,4.4,4.2,4.6,4.8,4.6,1985.0,116953.0,108.1,6370.7,0.049,0.0,5.4,320.4,0.0,0.0,18,0,347,365,1985.0,116953.0,107.8,6352.0,0.2,0.0,22.1,1299.5,0.0,0.0,18,0,72,90
1176297942253144342,Bavaro Modern Beach Villa (Pool),Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/miso/Hosting-1176297942253144342/original/fce8de72-c381-4d1f-91ff-17581666dbb5.jpeg,12,582712365,Ororo,"","",false,18.6663,-68.4174,3,1,1,1.0,false,"Hair dryer,Cleaning products,Shampoo,Conditioner,Body soap,Hot water,Shower gel,Washer,Essentials,Hangers,Bed linens,Extra pillows and blankets,Room-darkening shades,Iron,Clothing storage,TV,Air conditioning,Exterior security cameras on property,First aid kit,Wifi,Dedicated workspace,Kitchen,Refrigerator,Microwave,Cooking basics,Dishes and silverware,Freezer,Stove,Oven,Hot water kettle,Coffee maker,Wine glasses,Toaster,Baking sheet,Blender,Trash compactor,Dining table,Coffee,Beach access,Free parking on premises,Pool",,false,,Flexible,DOP,25,0,15,4.87,4.7,4.6,4.7,4.9,4.7,4.9,2433.0,143341.0,67.8,3992.0,0.09,0.0,6.2,364.5,0.0,0.0,33,0,332,365,2433.0,143341.0,67.9,4003.1,0.367,0.0,25.1,1478.1,0.0,0.0,33,0,57,90
1184686212240356508,Blue Ocean Apartment (Punta Cana) 12 pools condo,Entire condo,entire_home,https://a0.muscache.com/im/pictures/hosting/Hosting-1184686212240356508/original/d72c11cd-a38e-41c0-bc0d-ee18dcc06cf2.jpeg,49,570006953,Mirelys,394762839,Jessica,false,18.5996,-68.4147,4,1,2,1.0,false,"TV,Wifi,Air conditioning,Pool,Kitchen,Free parking on premises,Smoking allowed,Ceiling fan,Resort access,Elevator,Laundromat nearby,Outdoor furniture,Drying rack for clothing,Coffee,Clothing storage,Wine glasses,Washer,Dryer,Carbon monoxide alarm,First aid kit,Essentials,Shampoo,Hangers,Hair dryer,Iron,Dedicated workspace,Outdoor dining area,Freezer,Outdoor kitchen,Private entrance,Blender,Babysitter recommendations,Room-darkening shades,Children’s dinnerware,Hot water,Body soap,Outdoor shower,Bed linens,Extra pillows and blankets,Microwave,Coffee maker,Refrigerator,Dishes and silverware,Cooking basics,Oven,Stove,BBQ grill,Shower gel,Patio or balcony,Backyard,Beach essentials,Long term stays allowed,Cleaning before checkout,Dining table,Outdoor playground,Baking sheet,Barbecue utensils,Sun loungers,Toaster",,false,,Flexible,DOP,20,0,18,4.67,4.6,4.7,4.8,4.8,4.6,4.7,5575.0,328452.0,51.2,3056.1,0.277,0.0,14.7,867.6,0.0,0.0,101,0,264,365,984.0,57970.0,56.2,3311.6,0.178,0.0,10.3,604.8,0.0,0.0,16,0,74,90
1198424692940004613,Panorama | Beach | Gym | Golf | Close to Downtown,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/hosting/Hosting-1198424692940004613/original/0f9a8b9b-eecb-49dd-a18c-a5e66aa37dc6.jpeg,42,589059506,Santo,"33824775,52515190","Cristina Marizán | Airhaus,Sarah",true,18.6347,-68.4298,4,1,2,1.0,false,"Body soap,Shower gel,Washer,Hangers,Bed linens,Extra pillows and blankets,Iron,TV,Exercise equipment,Children’s dinnerware,Air conditioning,Fire extinguisher,Wifi,Kitchen,Microwave,Cooking basics,Dishes and silverware,Freezer,Oven,Wine glasses,Baking sheet,Blender,Beach access,Lake access,Private entrance,Outdoor dining area,Beach essentials,Free parking on premises,Pool,Pets allowed",,false,,Limited,DOP,40,0,13,4.85,4.8,4.6,4.8,4.8,4.9,4.8,4910.0,289310.0,62.7,3746.8,0.186,0.205,12.6,741.0,13.9,817.1,68,34,297,365,2637.0,155369.0,79.1,4662.4,0.344,0.365,28.0,1647.8,29.6,1744.7,31,5,59,90
